Logan V48.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
rawFileName=Z:\home\gibraa\Dropbox\Universita\DISA\Theses\Armend\pm k1 200 a final vm 2022 0401 202208071600.raw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
From=0.0; To=36.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time;Sats;Vel;V(Acc);Dist;StRate;Acc(1);Acc(2);Acc(3);Ac3Dif;Yaw;Pitch;Roll;GyroRaw1;GyroRaw2;GyroRaw3;Gyr0[degrees/s];Gyr1[degrees/s];Gyr2[degrees/s];Mag1;Mag2;Mag3;Stk;Lat;Long;Alt;gps time;Sat#;Status;Az;El;SNR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.16;;5.99;5.58;2093.4;150.0;-0.33;-0.08;1.04;0.11;0.06;-1.10;-2.003446;10334;65;-163;78.48;1.67;0.32;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.17;;5.99;5.55;2093.4;150.0;-0.29;0.02;0.99;0.10;0.04;-1.06;-1.223907;10332;131;-231;78.46;2.25;-0.24;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.18;;5.99;5.52;2093.5;150.0;-0.30;0.00;0.98;0.09;0.02;-1.01;-0.444092;10351;187;-264;78.61;2.74;-0.51;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.19;;5.99;5.48;2093.6;150.0;-0.29;-0.02;1.15;0.09;-0.01;-0.97;0.323724;10206;233;-300;77.50;3.14;-0.81;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.20;;5.99;5.45;2093.6;150.0;-0.30;-0.04;1.14;0.09;-0.03;-0.92;1.088509;10175;255;-353;77.27;3.33;-1.24;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.21;;5.99;5.42;2093.7;150.0;-0.29;-0.11;1.16;0.10;-0.07;-0.88;1.823208;9785;96;-384;74.29;1.94;-1.49;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.22;;5.99;5.39;2093.7;150.0;-0.24;-0.06;1.27;0.10;-0.10;-0.86;2.518166;9264;-22;-390;70.31;0.91;-1.54;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.23;17;5.89;5.36;2093.8;150.0;-0.16;-0.16;1.18;0.11;-0.13;-0.85;3.154730;8494;-230;-392;64.44;-0.90;-1.56;-2048;-2048;-2048;;0.77975403;-1.10933084;22;51584.30;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.24;;5.89;5.35;2093.9;150.0;-0.02;-0.18;1.18;0.11;-0.16;-0.83;3.736166;7764;-129;-445;58.87;-0.02;-1.99;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.25;;5.89;5.36;2093.9;150.0;0.09;-0.21;1.26;0.11;-0.20;-0.82;4.244084;6791;-121;-458;51.44;0.05;-2.10;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.26;;5.89;5.37;2094.0;150.0;0.14;-0.16;1.30;0.11;-0.24;-0.80;4.687321;5933;-114;-458;44.89;0.11;-2.10;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.27;;5.89;5.37;2094.0;147.2;0.13;-0.14;1.21;0.11;-0.28;-0.77;5.084883;5324;10;-487;40.25;1.19;-2.34;-2048;-2048;-2048;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.28;;5.89;5.38;2094.1;147.2;0.13;-0.05;1.20;0.11;-0.33;-0.76;5.456853;4979;-139;-609;37.61;-0.11;-3.33;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.29;;5.89;5.39;2094.1;147.2;0.08;-0.15;1.32;0.12;-0.38;-0.73;5.800357;4597;-24;-667;34.70;0.90;-3.81;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.30;;5.89;5.39;2094.2;147.2;0.08;-0.17;1.36;0.12;-0.44;-0.71;6.104234;4069;-55;-744;30.67;0.63;-4.44;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.31;;5.89;5.39;2094.3;147.2;0.03;-0.23;1.17;0.13;-0.51;-0.68;6.362461;3462;2;-787;26.04;1.12;-4.79;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.32;17;5.38;5.39;2094.3;147.2;0.03;-0.24;1.22;0.14;-0.57;-0.66;6.561825;2681;-78;-777;20.08;0.43;-4.71;-2048;-2048;-2048;;0.77975397;-1.10933092;22;51584.40;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.33;;5.38;5.38;2094.4;147.2;0.02;-0.11;1.34;0.14;-0.63;-0.64;6.727368;2228;-65;-825;16.62;0.54;-5.10;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.34;;5.38;5.39;2094.4;147.2;0.07;-0.18;1.15;0.15;-0.70;-0.62;6.862794;1823;-38;-847;13.53;0.77;-5.28;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.35;;5.38;5.39;2094.5;147.2;0.10;-0.11;1.19;0.16;-0.78;-0.59;7.003454;1882;-15;-952;13.98;0.98;-6.14;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.36;;5.38;5.39;2094.5;147.2;0.06;-0.27;1.28;0.17;-0.86;-0.58;7.124215;1612;-123;-928;11.92;0.03;-5.94;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.37;;5.38;5.40;2094.6;147.2;0.12;-0.16;1.21;0.17;-0.93;-0.55;7.229560;1401;-27;-884;10.31;0.87;-5.58;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.38;;5.38;5.41;2094.6;147.2;0.16;-0.08;1.01;0.18;-1.00;-0.52;7.339106;1448;63;-961;10.67;1.66;-6.21;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.39;;5.38;5.43;2094.7;147.2;0.24;0.14;0.98;0.18;-1.09;-0.47;7.513207;2289;295;-1016;17.09;3.68;-6.66;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.40;;5.38;5.46;2094.8;147.2;0.36;0.22;1.06;0.17;-1.18;-0.40;7.773325;3415;486;-1121;25.68;5.35;-7.52;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.41;;5.38;5.50;2094.8;147.2;0.42;0.05;0.99;0.17;-1.28;-0.32;8.101543;4309;590;-1219;32.50;6.26;-8.33;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.42;17;5.67;5.54;2094.9;147.2;0.43;0.05;0.97;0.17;-1.37;-0.25;8.456044;4656;438;-1141;35.15;4.93;-7.69;-2048;-2048;-2048;;0.77975390;-1.10933100;22;51584.50;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.43;;5.67;5.57;2094.9;147.2;0.43;-0.00;0.91;0.17;-1.46;-0.19;8.811379;4670;406;-1151;35.26;4.65;-7.77;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.44;;5.67;5.60;2095.0;147.2;0.34;-0.26;0.78;0.17;-1.55;-0.13;9.134480;4250;352;-1140;32.05;4.18;-7.68;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.45;;5.67;5.62;2095.0;147.2;0.27;-0.50;0.80;0.18;-1.64;-0.08;9.329057;2564;247;-1066;19.19;3.26;-7.07;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.46;;5.67;5.64;2095.1;147.2;0.21;-0.66;0.82;0.17;-1.71;-0.06;9.307570;-275;-48;-887;-2.48;0.69;-5.61;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.47;;5.67;5.66;2095.1;147.2;0.25;-0.56;0.87;0.17;-1.77;-0.07;9.035937;-3568;-375;-724;-27.61;-2.17;-4.28;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.48;;5.67;5.68;2095.2;147.2;0.24;-0.38;0.82;0.16;-1.82;-0.10;8.597040;-5780;-664;-628;-44.49;-4.69;-3.49;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.49;;5.67;5.69;2095.3;147.2;0.23;-0.24;0.82;0.15;-1.86;-0.14;8.024874;-7551;-826;-499;-58.00;-6.10;-2.43;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.50;;5.67;5.70;2095.3;147.2;0.15;-0.25;0.81;0.15;-1.90;-0.20;7.373580;-8615;-1035;-439;-66.12;-7.93;-1.94;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.51;;5.67;5.70;2095.4;147.2;0.02;-0.28;0.82;0.14;-1.93;-0.26;6.636961;-9763;-1009;-359;-74.88;-7.70;-1.29;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.52;17;5.94;5.69;2095.4;147.2;-0.10;-0.14;0.90;0.14;-1.94;-0.33;5.827521;-10749;-1107;-225;-82.41;-8.56;-0.19;-2048;-2048;-2048;;0.77975382;-1.10933108;22;51584.60;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.53;;5.94;5.65;2095.5;147.2;-0.23;-0.08;0.81;0.13;-1.96;-0.40;4.963581;-11494;-1167;-168;-88.09;-9.08;0.27;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.54;;5.94;5.62;2095.5;147.2;-0.28;0.02;0.84;0.13;-1.97;-0.48;4.081172;-11765;-1260;-146;-90.16;-9.89;0.45;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.55;;5.94;5.58;2095.6;147.2;-0.37;-0.02;0.96;0.12;-1.98;-0.58;3.205141;-11707;-1396;-130;-89.72;-11.08;0.59;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.56;;5.94;5.53;2095.7;147.2;-0.40;0.03;0.92;0.11;-1.98;-0.67;2.332070;-11690;-1439;-22;-89.59;-11.45;1.47;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.57;;5.94;5.49;2095.7;147.2;-0.38;0.04;0.90;0.11;-1.98;-0.77;1.465070;-11628;-1440;55;-89.11;-11.46;2.10;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.58;;5.94;5.45;2095.8;147.2;-0.35;0.10;0.97;0.11;-1.97;-0.86;0.625856;-11277;-1467;99;-86.43;-11.70;2.46;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.59;;5.94;5.43;2095.8;147.2;-0.25;0.14;1.06;0.12;-1.95;-0.96;-0.181544;-10870;-1452;220;-83.33;-11.57;3.45;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.60;;5.94;5.41;2095.9;147.2;-0.14;0.30;1.09;0.12;-1.93;-1.06;-0.925389;-10043;-1459;262;-77.02;-11.63;3.79;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.61;;5.94;5.40;2096.0;147.2;-0.03;0.31;1.14;0.12;-1.91;-1.14;-1.562519;-8645;-1325;295;-66.35;-10.46;4.06;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.62;17;5.64;5.40;2096.0;147.2;0.08;0.34;1.16;0.12;-1.89;-1.22;-2.071698;-6963;-1264;264;-53.51;-9.93;3.81;-2048;-2048;-2048;;0.77975375;-1.10933115;22;51584.70;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.63;;5.64;5.40;2096.1;147.2;0.11;0.27;1.21;0.12;-1.87;-1.29;-2.474314;-5556;-1132;219;-42.78;-8.78;3.44;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.64;;5.64;5.41;2096.1;147.2;0.09;0.07;1.21;0.11;-1.85;-1.34;-2.831120;-4942;-959;281;-38.09;-7.26;3.95;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.65;;5.64;5.41;2096.2;147.2;0.08;0.05;1.21;0.11;-1.82;-1.40;-3.171686;-4714;-978;368;-36.35;-7.43;4.66;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.66;;5.64;5.41;2096.2;147.2;0.03;0.02;1.20;0.10;-1.78;-1.44;-3.503429;-4582;-772;498;-35.35;-5.63;5.72;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.67;;5.64;5.40;2096.3;147.2;-0.03;0.18;1.27;0.10;-1.74;-1.46;-3.821313;-4384;-629;609;-33.83;-4.38;6.63;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.68;;5.64;5.38;2096.4;147.2;-0.13;0.13;1.26;0.09;-1.69;-1.48;-4.095218;-3792;-588;605;-29.32;-4.03;6.60;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.69;;5.64;5.36;2096.4;145.5;-0.17;0.14;1.25;0.09;-1.64;-1.51;-4.336864;-3356;-627;668;-25.99;-4.37;7.11;-2048;-2048;-2048;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.70;;5.64;5.34;2096.5;145.5;-0.21;0.17;1.27;0.09;-1.58;-1.53;-4.536883;-2800;-592;701;-21.75;-4.06;7.38;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.71;;5.64;5.32;2096.5;145.5;-0.14;0.10;1.28;0.09;-1.52;-1.54;-4.692429;-2209;-404;755;-17.24;-2.42;7.83;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.72;17;5.49;5.31;2096.6;145.5;-0.03;0.14;1.22;0.10;-1.45;-1.55;-4.821680;-1858;-427;840;-14.56;-2.62;8.52;-2048;-2048;-2048;;0.77975369;-1.10933123;22;51584.80;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.73;;5.49;5.30;2096.6;145.5;0.04;0.03;1.31;0.11;-1.39;-1.54;-4.957138;-1935;-272;845;-15.15;-1.27;8.56;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.74;;5.49;5.31;2096.7;145.5;0.10;0.07;1.32;0.12;-1.31;-1.55;-5.134068;-2477;-381;949;-19.28;-2.22;9.41;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.75;;5.49;5.33;2096.7;145.5;0.20;0.05;1.34;0.14;-1.23;-1.55;-5.345690;-2933;-342;975;-22.76;-1.88;9.63;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.76;;5.49;5.36;2096.8;145.5;0.36;-0.04;1.28;0.15;-1.16;-1.55;-5.602241;-3526;-328;904;-27.29;-1.76;9.05;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.77;;5.49;5.41;2096.9;145.5;0.54;-0.15;1.18;0.17;-1.09;-1.54;-5.922711;-4371;-285;952;-33.73;-1.38;9.44;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.78;;5.49;5.46;2096.9;145.5;0.61;-0.26;1.22;0.18;-1.00;-1.55;-6.376437;-6129;-414;1037;-47.15;-2.51;10.13;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.79;;5.49;5.51;2097.0;145.5;0.57;-0.42;1.14;0.20;-0.91;-1.56;-6.953186;-7757;-448;1139;-59.57;-2.80;10.97;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.80;;5.49;5.56;2097.0;145.5;0.57;-0.29;0.96;0.22;-0.82;-1.57;-7.661338;-9498;-374;1233;-72.86;-2.16;11.74;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.81;;5.49;5.61;2097.1;145.5;0.54;-0.18;1.00;0.24;-0.72;-1.58;-8.424239;-10235;-514;1247;-78.48;-3.38;11.85;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.82;;5.49;5.65;2097.1;145.5;0.47;0.10;0.91;0.26;-0.62;-1.61;-9.150468;-9771;-604;1222;-74.94;-4.17;11.65;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.83;;5.49;5.67;2097.2;145.5;0.30;0.26;0.83;0.27;-0.53;-1.64;-9.753174;-8163;-648;1177;-62.67;-4.55;11.28;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.84;17;5.60;5.69;2097.2;145.5;0.22;0.64;0.65;0.28;-0.44;-1.65;-10.197753;-6095;-522;1130;-46.89;-3.45;10.89;-2048;-2048;-2048;;0.77975362;-1.10933131;22;51584.90;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.85;;5.60;5.70;2097.3;145.5;0.14;0.57;1.01;0.27;-0.36;-1.66;-10.413161;-3087;-383;1016;-23.94;-2.24;9.96;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.86;;5.60;5.71;2097.4;145.5;0.12;0.61;0.85;0.26;-0.29;-1.65;-10.394183;-2;-163;900;-0.40;-0.32;9.01;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.87;;5.60;5.73;2097.4;145.5;0.22;0.31;0.93;0.23;-0.23;-1.62;-10.212705;2148;-20;762;16.01;0.93;7.88;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.88;;5.60;5.75;2097.5;145.5;0.27;0.19;0.86;0.21;-0.18;-1.60;-9.930945;3487;-41;654;26.23;0.75;7.00;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.89;;5.60;5.77;2097.5;145.5;0.27;0.16;0.84;0.18;-0.14;-1.54;-9.545157;4879;287;493;36.85;3.61;5.68;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.90;;5.60;5.78;2097.6;145.5;0.14;0.34;0.85;0.17;-0.10;-1.49;-9.069674;6086;322;531;46.06;3.92;5.99;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.91;;5.60;5.79;2097.6;145.5;0.12;0.46;0.89;0.16;-0.07;-1.40;-8.469210;7758;710;390;58.82;7.30;4.84;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.92;;5.60;5.77;2097.7;145.5;0.05;0.52;0.85;0.16;-0.05;-1.30;-7.699817;10007;759;313;75.98;7.73;4.21;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.93;17;6.16;5.77;2097.8;145.5;-0.01;0.40;0.74;0.16;-0.04;-1.21;-6.770504;12138;748;151;92.25;7.64;2.88;-2048;-2048;-2048;;0.77975354;-1.10933140;22;51585.00;17;0;0;0;0;2;0;0;0;0;25;0;0;0;0;19;0;0;0;0;4;0;0;0;0;20;0;0;0;0;6;0;0;0;0;9;0;0;0;0;11;0;0;0;0;12;0;0;0;0;7;2;0;0;0;21;2;0;0;0
22.94;;6.16;5.75;2097.8;145.5;-0.11;0.19;0.76;0.16;-0.03;-1.12;-5.756303;13284;724;87;100.99;7.43;2.36;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.95;;6.16;5.72;2097.9;145.5;-0.27;0.07;0.87;0.15;-0.03;-1.05;-4.769388;12954;527;35;98.47;5.71;1.94;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.96;;6.16;5.69;2097.9;145.5;-0.32;-0.05;0.82;0.14;-0.03;-0.99;-3.849017;12102;350;11;91.97;4.16;1.74;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.97;;6.16;5.65;2098.0;145.5;-0.29;-0.03;0.78;0.14;-0.03;-0.95;-2.966092;11626;195;10;88.34;2.81;1.73;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.98;;6.16;5.62;2098.1;145.5;-0.28;-0.05;0.92;0.13;-0.04;-0.93;-2.137454;10925;-57;-71;82.99;0.61;1.07;-2048;-2048;-2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
